ticker,score_fundamentals,score_valuation,score_short_interest,score_technical,score_stability,score_insider,score_events,score_filing_text,score_quality,score_profitability,score_earnings_drift,composite,rank,shortName,sector,marketCap
MNDY,67.15188937687523,56.9312440027353,49.81971153846154,28.70967741935484,62.096774193548384,82.53968253968253,57.14285714285714,,75.38461538461539,45.16129032258064,59.64912280701754,60.24841449315285,11,monday.com Ltd.,Technology,4237135104
PLAB,47.442622950819676,67.56572335743881,35.56490384615385,37.41935483870968,12.096774193548386,93.65079365079364,57.14285714285714,65.0,75.38461538461539,29.838709677419352,89.47368421052632,59.55400973430005,12,"Photronics, Inc.",Technology,1657174656
TDC,50.56763925729443,79.243171390336,11.670673076923077,57.41935483870968,37.903225806451616,84.12698412698413,57.14285714285714,15.0,83.07692307692307,70.96774193548387,73.68421052631578,59.51915480018059,13,Teradata Corporation,Technology,2704440064
PUBM,41.60238291951124,46.03583947765739,93.81009615384616,74.19354838709678,30.64516129032258,14.285714285714285,57.14285714285714,63.33333333333333,90.0,56.45161290322581,100.0,59.22594309248212,14,"PubMatic, Inc.",Technology,754308992
VRNS,42.54972387702743,15.090583742954937,50.98557692307693,41.93548387096774,32.25806451612903,93.65079365079364,57.14285714285714,91.66666666666666,52.30769230769231,36.29032258064516,96.49122807017544,59.14762156837204,15,"Varonis Systems, Inc.",Technology,5029166592
PEGA,70.8890724877158,56.869567764955015,65.32451923076923,24.516129032258064,69.35483870967741,85.71428571428571,57.14285714285714,53.333333333333336,59.23076923076924,89.51612903225806,7.017543859649122,58.44060496781995,16,Pegasystems Inc.,Technology,6040238080
AMPL,51.851545853807025,31.392555958385877,57.37980769230769,64.19354838709677,45.16129032258064,80.95238095238095,57.14285714285714,98.33333333333333,53.07692307692308,84.67741935483872,11.403508771929824,58.413955642710626,17,"Amplitude, Inc.",Technology,1874573056
RPD,35.3832238987694,76.39095111562911,37.22355769230769,46.12903225806452,38.70967741935483,93.65079365079364,57.14285714285714,66.66666666666666,63.84615384615385,55.645161290322584,52.63157894736842,58.19949655995558,18,"Rapid7, Inc.",Technology,890362432
DIOD,50.290124798886815,59.49566473589977,66.53846153846155,59.354838709677416,37.903225806451616,93.65079365079364,57.14285714285714,5.0,51.53846153846154,37.096774193548384,85.96491228070175,58.1130530865519,19,Diodes Incorporated,Technology,4161692672
DV,52.54902813410445,70.29593881778976,87.6201923076923,64.19354838709678,76.61290322580645,93.65079365079364,57.14285714285714,6.666666666666667,74.61538461538461,60.483870967741936,1.7543859649122806,58.061355826841115,20,"DoubleVerify Holdings, Inc.",Communication Services,2071409024
BSY,68.39561681958517,32.384577930433565,47.94471153846153,36.45161290322581,87.90322580645162,93.65079365079364,57.14285714285714,16.666666666666664,45.38461538461539,53.2258064516129,64.91228070175438,57.22144875930819,21,"Bentley Systems, Incorporated",Technology,11154780160
QLYS,68.3616993520894,32.017878512421,21.730769230769234,67.41935483870968,70.96774193548387,15.873015873015872,57.14285714285714,95.0,46.15384615384616,54.03225806451613,94.73684210526315,56.09700809493536,22,"Qualys, Inc.",Technology,6443491840
APPN,56.92307692307693,31.999684741488018,73.83413461538461,64.19354838709677,67.74193548387098,34.92063492063492,57.14285714285714,73.33333333333333,50.0,63.70967741935484,,55.65588604352743,23,Appian Corporation,Technology,3107563264
ASAN,38.491281471496286,61.28517102774275,46.05769230769231,32.58064516129032,53.225806451612904,74.60317460317461,5.555555555555555,71.66666666666667,70.76923076923077,87.90322580645162,,55.07208845607347,24,"Asana, Inc.",Technology,2352352768
DGII,57.888072357263994,37.31949290254743,67.34375,74.51612903225806,63.70967741935485,23.809523809523807,57.14285714285714,81.66666666666667,34.61538461538462,30.64516129032258,87.71929824561403,54.704479070120044,25,Digi International Inc.,Technology,2827135232
FIVN,36.55015871635431,72.7666354012331,13.088942307692308,61.61290322580645,39.516129032258064,69.84126984126983,57.14285714285714,75.0,67.6923076923077,74.19354838709678,29.82456140350877,54.68201396542505,26,"Five9, Inc.",Technology,2540226304
ALRM,44.52693829629952,56.43262406295611,43.24519230769231,61.77419354838711,92.74193548387098,36.507936507936506,57.14285714285714,45.0,41.53846153846154,49.19354838709677,84.21052631578947,53.674301788589496,27,"Alarm.com Holdings, Inc.",Technology,2835451392
BL,40.36656955255033,45.44352529788712,63.737980769230774,36.774193548387096,73.38709677419354,55.55555555555556,57.14285714285714,48.333333333333336,79.23076923076923,58.064516129032256,40.35087719298245,52.880436914077535,28,"BlackLine, Inc.",Technology,1945452928
BOX,31.134234900204376,32.435366643504814,25.540865384615387,75.0,93.5483870967742,58.730158730158735,57.14285714285714,70.0,64.61538461538461,84.67741935483872,11.403508771929824,52.61759524971688,29,"Box, Inc.",Technology,4959121920
AVPT,67.15406357350959,24.631213219840266,77.43990384615384,53.87096774193547,67.74193548387098,66.66666666666666,57.14285714285714,46.666666666666664,31.53846153846154,31.451612903225808,42.10526315789473,52.0492712153591,30,"AvePoint, Inc.",Technology,2955569152
CALX,56.70713571335391,45.14262943062291,76.89903846153845,17.741935483870968,73.38709677419355,47.61904761904761,57.14285714285714,36.666666666666664,48.46153846153846,54.83870967741936,63.1578947368421,51.596792752432776,31,"Calix, Inc",Technology,2396724224
KLIC,73.08501108840284,44.98849490255479,89.07451923076923,47.74193548387096,49.193548387096776,17.46031746031746,57.14285714285714,93.33333333333333,25.384615384615387,56.4516129032258,31.57894736842105,50.963398482699986,32,"Kulicke and Soffa Industries, I",Technology,4195225088
WIX,49.743589743589745,84.48474534832847,57.69230769230769,32.25806451612903,42.74193548387097,42.857142857142854,57.14285714285714,,96.92307692307692,41.935483870967744,19.298245614035086,50.70748806586175,33,Wix.com Ltd.,Technology,3664761856
GEN,60.318215419402534,65.57710873937036,61.76682692307692,65.48387096774192,83.87096774193549,9.523809523809524,57.14285714285714,3.3333333333333335,44.61538461538461,45.16129032258065,80.7017543859649,49.971062573388764,34,Gen Digital Inc.,Technology,18451445760
VIAV,51.18128451537157,34.09621550385602,92.99278846153845,47.41935483870968,27.41935483870968,38.095238095238095,57.14285714285714,76.66666666666667,12.307692307692308,32.25806451612903,77.19298245614034,49.72874836440989,35,Viavi Solutions Inc.,Technology,8944680960
ACLS,46.0122624690177,38.87649954595422,58.83413461538461,38.70967741935484,37.903225806451616,79.36507936507937,57.14285714285714,13.333333333333334,37.69230769230769,49.19354838709677,57.89473684210527,49.13772521931489,36,"Axcelis Technologies, Inc.",Technology,3546738944
CRUS,55.33243466539113,67.57433069606873,36.237980769230774,41.61290322580645,68.54838709677419,50.79365079365079,57.14285714285714,40.0,46.92307692307692,55.64516129032258,24.561403508771928,48.44809446194366,37,"Cirrus Logic, Inc.",Technology,5471333888
GTLB,63.991172761664565,24.581198770491802,62.86057692307692,53.54838709677419,52.41935483870968,49.2063492063492,57.14285714285714,23.333333333333332,38.46153846153847,44.35483870967742,,47.9332105737134,38,GitLab Inc.,Technology,7764333056
EVCM,42.249771709353396,62.504421891256946,49.66346153846154,38.38709677419355,56.45161290322581,26.984126984126984,57.14285714285714,88.33333333333333,73.07692307692308,62.903225806451616,5.263157894736842,47.854675300932755,39,EverCommerce Inc.,Technology,1580270592
CWAN,54.36639561681958,18.979466912868553,62.71634615384615,,,,,,49.23076923076923,,,47.8252988211828,40,"Clearwater Analytics Holdings, ",Technology,7330872320
SYNA,25.983128234117494,54.58426409655919,61.37019230769231,42.90322580645161,49.193548387096776,52.38095238095239,57.14285714285714,30.0,63.84615384615385,60.483870967741936,38.59649122807017,47.55566453376861,41,Synaptics Incorporated,Technology,3796897024
PCTY,58.996129929990865,51.45861611623572,55.66105769230769,63.225806451612904,92.74193548387098,11.11111111111111,11.11111111111111,85.0,40.0,28.225806451612904,50.877192982456144,46.47655166549536,42,Paylocity Holding Corporation,Technology,8838628352
PD,52.00634865417228,79.58426597309794,21.586538461538463,48.064516129032256,46.7741935483871,33.33333333333333,57.14285714285714,56.666666666666664,47.692307692307686,55.64516129032258,22.807017543859647,46.087870474189074,43,"PagerDuty, Inc.",Technology,1108176768
ESTC,60.479453841805444,44.69644304758473,68.13701923076923,69.35483870967741,54.03225806451613,25.396825396825395,57.14285714285714,21.666666666666668,27.692307692307693,38.70967741935484,49.122807017543856,45.94422463831317,44,Elastic N.V.,Technology,10156750848
RMBS,73.10423098665044,24.879627774366817,44.67548076923077,25.483870967741932,26.612903225806452,46.03174603174603,57.14285714285714,55.00000000000001,27.692307692307693,40.322580645161295,54.385964912280706,45.5162702812996,45,"Rambus, Inc.",Technology,9410670592
BMBL,29.99686915684655,98.98461538461538,11.610576923076923,20.967741935483872,33.87096774193548,1.5873015873015872,57.14285714285714,80.0,95.38461538461539,87.09677419354838,21.052631578947366,45.154666942588584,46,Bumble Inc.,Communication Services,417515680
U,50.48293255642041,18.690085119798233,64.24278846153847,65.80645161290323,26.61290322580645,44.44444444444444,57.14285714285714,58.333333333333336,40.76923076923077,38.70967741935484,26.31578947368421,45.12946422887528,47,Unity Software Inc.,Technology,18441926656
AKAM,33.27381832412924,51.366899786396274,30.3125,46.12903225806453,44.354838709677416,76.19047619047619,57.14285714285714,28.333333333333332,53.07692307692308,29.032258064516128,33.33333333333333,44.97376408005233,48,"Akamai Technologies, Inc.",Technology,15679481856
S,47.5094577553594,26.08843001261034,85.1923076923077,68.70967741935485,57.258064516129025,22.22222222222222,57.14285714285714,51.66666666666667,41.53846153846154,53.2258064516129,3.508771929824561,43.74327738834979,49,"SentinelOne, Inc.",Technology,7455980544
UCTT,39.10066530417011,74.30255102040817,56.62259615384616,47.41935483870968,16.129032258064516,28.57142857142857,57.14285714285714,11.666666666666666,23.846153846153847,49.19354838709677,75.43859649122807,43.69862105991657,50,"Ultra Clean Holdings, Inc.",Technology,3061541888
SLAB,43.748423707440104,16.42354297488226,38.81009615384615,62.90322580645161,71.7741935483871,68.25396825396825,57.14285714285714,18.333333333333332,20.0,,28.07017543859649,43.17035155260947,51,"Silicon Laboratories, Inc.",Technology,7307320320
COHU,46.596599556463886,35.40017242710451,10.865384615384617,43.87096774193549,40.32258064516129,65.07936507936508,57.14285714285714,1.6666666666666667,38.46153846153847,8.870967741935484,70.17543859649122,41.05575988414651,52,"Cohu, Inc.",Technology,2205024256
BRZE,53.24790190024786,38.34328274184831,24.735576923076923,62.258064516129025,44.354838709677416,20.634920634920633,57.14285714285714,35.0,36.15384615384615,38.70967741935484,,40.62556151395284,53,"Braze, Inc.",Technology,3818213888
ICHR,42.16367352263339,54.55532760077549,50.10817307692308,44.83870967741935,4.838709677419354,60.317460317460316,5.555555555555555,68.33333333333333,16.923076923076923,41.12903225806451,35.08771929824561,40.52503646488526,54,Ichor Holdings,Technology,1990879488
PATH,70.71061442796886,45.906272173794754,14.819711538461538,73.87096774193547,35.483870967741936,6.349206349206349,57.14285714285714,10.0,36.15384615384616,50.80645161290323,,40.396093977505714,55,"UiPath, Inc.",Technology,9642321920
DOCN,53.683784841501065,17.503237833594977,76.875,47.74193548387096,12.903225806451612,39.682539682539684,11.11111111111111,50.0,7.6923076923076925,34.677419354838705,66.66666666666666,40.11835737363872,56,"DigitalOcean Holdings, Inc.",Technology,13016644608
FSLY,48.12862547288778,25.772580390920556,45.144230769230774,66.12903225806453,17.741935483870964,12.698412698412698,5.555555555555555,33.33333333333333,34.61538461538461,38.70967741935484,91.22807017543859,39.582839961419054,57,"Fastly, Inc.",Technology,3650359552
MGNI,51.80032178110188,58.585143695381234,64.38701923076923,61.93548387096773,53.2258064516129,7.936507936507936,57.14285714285714,43.333333333333336,38.46153846153846,22.58064516129032,11.403508771929824,39.47496594751474,58,"Magnite, Inc.",Communication Services,3343217152
AEIS,59.32808627212246,27.680186094434166,66.49038461538461,47.09677419354839,44.354838709677416,19.047619047619047,5.555555555555555,20.0,12.307692307692308,28.225806451612904,92.98245614035088,39.34823895285364,59,"Advanced Energy Industries, Inc",Industrials,11069941760
BAND,38.08635909031613,52.20430327868853,16.189903846153847,41.29032258064517,16.935483870967744,30.158730158730158,57.14285714285714,86.66666666666667,39.23076923076923,40.322580645161295,15.789473684210526,38.92535212736756,60,Bandwidth Inc.,Technology,1522633984
NVMI,51.11388441970692,21.168081270519377,46.94711538461539,40.967741935483865,49.19354838709677,41.269841269841265,57.14285714285714,,7.692307692307693,8.064516129032258,56.14035087719298,38.58956741694337,61,Nova Ltd.,Technology,11149012992
FROG,66.96369091620646,5.598400063051702,76.00961538461539,66.45161290322581,25.0,3.1746031746031744,57.14285714285714,25.0,20.76923076923077,29.838709677419356,47.368421052631575,38.42960003359486,62,JFrog Ltd.,Technology,12221626368
AMBA,49.88563725703353,18.075694212111074,38.70192307692308,39.67741935483871,29.032258064516128,31.746031746031743,57.14285714285714,8.333333333333332,32.30769230769231,26.61290322580645,,34.23319098804789,63,"Ambarella, Inc.",Technology,3066386176
NVTS,32.65895551593686,1.5384615384615385,23.341346153846153,34.19354838709678,2.419354838709677,93.65079365079364,1.5873015873015872,38.333333333333336,40.76923076923077,4.032258064516129,11.403508771929824,30.776919717018934,64,Navitas Semiconductor Corporati,Technology,2993436928
PI,29.610818802452496,5.120129255989912,45.86538461538461,59.032258064516135,29.032258064516128,4.761904761904762,57.14285714285714,26.666666666666668,20.76923076923077,43.54838709677419,17.543859649122805,29.27274728511983,65,"Impinj, Inc.",Technology,5181264384
