ticker,score_fundamentals,score_valuation,score_short_interest,score_technical,score_stability,score_insider,score_events,score_filing_text,score_quality,score_profitability,score_earnings_drift,composite,rank,shortName,sector,marketCap
ALGM,50.145363408521305,20.74267629724047,52.41935483870967,53.44262295081967,39.34426229508197,49.18032786885246,55.73770491803278,67.24137931034483,43.9068100358423,55.0,81.81818181818183,53.25068840189408,27,"Allegro MicroSystems, Inc.",Technology,7483103232
PUBM,38.15538847117794,55.88925462658182,51.61290322580645,62.13114754098361,37.704918032786885,42.62295081967213,55.73770491803278,56.896551724137936,84.0757808499744,57.5,,53.21105402636135,28,"PubMatic, Inc.",Technology,590875200
PATH,71.6675020885547,60.43992574969001,43.5483870967742,56.0655737704918,40.983606557377044,91.80327868852459,55.73770491803278,36.206896551724135,41.38504864311316,50.0,13.636363636363635,52.70922127199483,29,"UiPath, Inc.",Technology,6214852608
QLYS,68.1002506265664,40.68118145058462,30.645161290322577,69.01639344262296,77.8688524590164,18.0327868852459,55.73770491803278,77.58620689655173,43.817204301075265,55.83333333333333,,52.57528541180389,30,"Qualys, Inc.",Technology,4825081856
ALRM,50.41604010025062,55.1749915902564,55.64516129032258,53.77049180327869,89.34426229508196,63.934426229508205,55.73770491803278,12.068965517241379,37.48079877112136,50.0,,52.4754056738858,31,"Alarm.com Holdings, Inc.",Technology,2659495680
RMBS,73.40601503759397,25.44399518367555,98.38709677419355,53.44262295081967,26.229508196721312,14.754098360655737,55.73770491803278,75.86206896551724,47.61904761904761,40.833333333333336,68.18181818181817,52.366496441179024,32,"Rambus, Inc.",Technology,9620543488
SYNA,36.414369256474515,47.27150343093083,60.483870967741936,59.67213114754097,50.81967213114754,55.73770491803278,55.73770491803278,55.172413793103445,48.04147465437788,50.833333333333336,,51.81425367403302,33,Synaptics Incorporated,Technology,4276972288
ESTC,61.83542188805346,55.35811815765732,45.96774193548387,43.27868852459016,59.83606557377049,31.147540983606557,55.73770491803278,87.93103448275862,31.784434203789043,39.16666666666667,54.54545454545454,50.7914030241139,34,Elastic N.V.,Technology,6707998720
PD,52.05597326649958,85.02758985085684,65.3225806451613,33.77049180327869,49.18032786885246,27.86885245901639,55.73770491803278,44.827586206896555,49.219150025601635,55.83333333333333,59.09090909090909,50.41726289862143,35,"PagerDuty, Inc.",Technology,783950912
S,49.56349206349206,30.758448540706606,75.80645161290322,70.327868852459,60.65573770491803,21.311475409836063,9.01639344262295,29.310344827586203,46.53097798259088,54.166666666666664,95.45454545454545,49.5053981669102,36,"SentinelOne, Inc.",Technology,6227029504
PLAB,45.873015873015866,67.7765816265389,41.12903225806452,31.639344262295083,12.295081967213115,91.80327868852459,55.73770491803278,79.3103448275862,64.02969790066564,30.833333333333336,4.545454545454546,48.651405260573036,37,"Photronics, Inc.",Technology,1750632192
AKAM,36.78028404344194,48.78257594504286,39.516129032258064,47.868852459016395,45.90163934426229,70.49180327868852,55.73770491803278,43.103448275862064,52.931387608806965,30.833333333333336,,48.481306348723905,38,"Akamai Technologies, Inc.",Technology,16235193344
CWAN,56.34670008354219,21.77325326531131,78.2258064516129,,,,,,28.85304659498208,,,47.77681995099935,39,"Clearwater Analytics Holdings, ",Technology,7330872320
BRZE,53.87134502923976,50.746982664033354,64.51612903225806,46.22950819672131,45.90163934426229,54.09836065573771,55.73770491803278,60.3448275862069,37.826420890937015,39.166666666666664,20.454545454545457,47.57656448489099,40,"Braze, Inc.",Technology,2837991424
DGII,58.29490392648288,39.51953961961946,44.35483870967742,69.18032786885246,66.39344262295081,22.950819672131146,55.73770491803278,53.44827586206896,39.19610855094726,32.5,,47.489755612419,41,Digi International Inc.,Technology,2548291584
GTLB,65.75396825396825,36.439452124936,58.87096774193548,35.40983606557377,54.91803278688525,39.34426229508197,55.73770491803278,50.0,45.6989247311828,45.83333333333333,36.36363636363637,47.37835444419264,42,GitLab Inc.,Technology,5523030016
AEIS,61.10192147034252,26.179430689816858,95.96774193548387,54.42622950819672,50.81967213114754,75.40983606557377,4.918032786885246,24.137931034482758,10.39426523297491,29.166666666666664,,45.7933577655563,43,"Advanced Energy Industries, Inc",Industrials,10814080000
U,44.74603174603175,26.25150613894608,75.80645161290323,42.295081967213115,31.147540983606557,37.704918032786885,55.73770491803278,48.275862068965516,48.24628776241679,40.83333333333333,,44.91815687708806,44,Unity Software Inc.,Technology,14161195008
NVMI,49.63993316624895,18.287867357944258,97.58064516129033,61.63934426229508,48.36065573770492,44.26229508196721,55.73770491803278,,10.368663594470046,10.0,,44.820663918363465,45,Nova Ltd.,Technology,12626726912
SLAB,47.817460317460316,14.641284470777558,20.161290322580644,61.9672131147541,61.47540983606557,60.65573770491803,55.73770491803278,17.24137931034483,31.080389144905276,,,43.68833722870438,46,"Silicon Laboratories, Inc.",Technology,7182946816
VIAV,45.79281537176274,32.25850028869933,88.70967741935483,47.540983606557376,31.967213114754095,11.475409836065573,55.73770491803278,84.48275862068965,12.045570916538658,33.333333333333336,,42.50620230790048,47,Viavi Solutions Inc.,Technology,8537790464
SMTC,37.185463659147864,23.73168393415477,74.19354838709677,53.11475409836065,30.327868852459016,29.508196721311474,55.73770491803278,27.586206896551722,24.795186891961087,67.5,50.0,42.443918509969535,48,Semtech Corporation,Technology,10770138112
DIOD,51.99749373433584,57.577711478093875,55.645161290322584,48.85245901639344,43.44262295081967,24.59016393442623,55.73770491803278,5.172413793103448,51.95852534562212,39.166666666666664,,42.23230084583417,49,Diodes Incorporated,Technology,3778265344
ACLS,43.787802840434416,36.49045891520644,67.74193548387098,49.50819672131147,37.704918032786885,36.0655737704918,55.73770491803278,6.896551724137931,42.12749615975422,50.0,,42.15781918185975,50,"Axcelis Technologies, Inc.",Technology,3815613184
BAND,38.9498746867168,61.367105707531245,22.580645161290324,57.377049180327866,18.852459016393443,13.114754098360656,55.73770491803278,91.37931034482759,41.871479774705584,40.83333333333333,27.27272727272727,40.75062657450905,51,Bandwidth Inc.,Technology,1220939008
BMBL,29.0125313283208,99.36507936507937,20.161290322580644,13.60655737704918,28.688524590163933,4.918032786885246,55.73770491803278,15.517241379310345,96.03174603174602,88.33333333333334,,40.479730235478755,52,Bumble Inc.,Communication Services,438809120
MGNI,46.7702589807853,53.44797486926267,45.96774193548387,62.131147540983605,53.278688524590166,19.672131147540984,55.73770491803278,34.48275862068966,17.485919098822322,22.5,,40.047081013237815,53,"Magnite, Inc.",Communication Services,2756888832
FSLY,45.745196324143684,29.46300563236047,11.29032258064516,54.91803278688525,20.491803278688526,40.98360655737705,55.73770491803278,41.37931034482759,41.78187403993856,40.833333333333336,,39.60147264831754,54,"Fastly, Inc.",Technology,3348317696
COHU,45.74185463659147,41.114768488040376,34.67741935483871,52.131147540983605,44.26229508196721,45.90163934426229,55.73770491803278,1.7241379310344827,48.05427547363031,10.0,,39.076876177550396,55,"Cohu, Inc.",Technology,2113927424
ICHR,29.704260651629067,44.21644849505424,68.54838709677419,63.278688524590166,4.918032786885246,34.42622950819672,4.918032786885246,65.51724137931035,31.169994879672295,42.5,,38.49645035736518,56,Ichor Holdings,Technology,2543551232
UCTT,20.386800334168754,62.99568740788468,45.96774193548387,61.63934426229508,19.672131147540984,16.39344262295082,55.73770491803278,13.793103448275861,55.20993343573989,52.49999999999999,,38.03574793547314,57,"Ultra Clean Holdings, Inc.",Technology,3675028480
AMBA,51.38512949039265,19.88274449564772,26.612903225806452,64.26229508196721,28.688524590163937,26.229508196721312,55.73770491803278,20.689655172413794,32.040450588837686,27.5,40.909090909090914,36.85504877694057,58,"Ambarella, Inc.",Technology,3177591808
FROG,65.30910609857978,8.187403993855607,28.2258064516129,56.393442622950815,27.049180327868854,8.19672131147541,55.73770491803278,39.6551724137931,20.865335381464416,30.833333333333336,,34.69579635951521,59,JFrog Ltd.,Technology,9317740544
SITM,63.06182121971595,6.490895984718908,95.96774193548387,51.803278688524586,16.39344262295082,3.278688524590164,55.73770491803278,10.344827586206897,8.832565284178187,4.166666666666667,,31.624923919340894,60,SiTime Corporation,Technology,15743423488
PI,23.20718462823726,10.558693118061683,41.12903225806451,43.27868852459016,21.311475409836063,9.836065573770492,55.73770491803278,51.724137931034484,23.259088581669225,44.16666666666667,31.818181818181817,31.347641164075483,61,"Impinj, Inc.",Technology,4332209664
DOCN,54.29573934837092,15.24296766456362,49.19354838709677,59.34426229508197,17.21311475409836,1.639344262295082,9.01639344262295,46.55172413793103,7.232462877624167,36.666666666666664,,29.38141341911303,62,"DigitalOcean Holdings, Inc.",Technology,14149386240
NVTS,32.203007518796994,1.5873015873015872,27.41935483870968,37.049180327868854,2.459016393442623,6.557377049180328,1.639344262295082,63.793103448275865,41.92268305171531,4.166666666666667,20.454545454545457,22.153702402218567,63,Navitas Semiconductor Corporati,Technology,2814587648
