ticker,score_fundamentals,score_valuation,score_short_interest,score_technical,score_stability,score_insider,score_events,score_filing_text,score_quality,score_profitability,score_earnings_drift,composite,rank,shortName,sector,marketCap
IAS,86.15384615384616,75.38461538461539,53.84615384615385,,,,,,58.46153846153847,,,70.85470085470087,1,Integral Ad Science Holding Cor,Communication Services,1735615872
APPN,80.0,27.692307692307693,84.61538461538461,81.74603174603175,66.66666666666666,71.42857142857143,57.14285714285714,81.66666666666667,63.07692307692307,80.64516129032258,,70.77726308969514,2,Appian Corporation,Technology,2923838720
CARG,90.76923076923077,81.53846153846153,64.61538461538461,38.88888888888889,93.65079365079364,34.92063492063492,57.14285714285714,46.666666666666664,81.53846153846153,100.0,47.368421052631575,64.95594756121073,3,"CarGurus, Inc.",Communication Services,3048985088
PUBM,23.076923076923077,41.53846153846154,98.46153846153847,100.0,22.22222222222222,36.507936507936506,57.14285714285714,73.33333333333333,95.38461538461539,69.35483870967742,100.0,64.28686832880382,4,"PubMatic, Inc.",Technology,772528960
QLYS,96.92307692307692,35.38461538461539,12.307692307692308,78.57142857142857,73.01587301587301,44.44444444444444,57.14285714285714,91.66666666666666,38.46153846153847,59.67741935483871,94.73684210526315,64.0412267227208,5,"Qualys, Inc.",Technology,6140085760
YEXT,21.53846153846154,83.07692307692308,29.230769230769234,26.984126984126984,73.01587301587301,100.0,57.14285714285714,98.33333333333333,85.38461538461539,83.87096774193549,50.877192982456144,64.00849248845853,6,"Yext, Inc.",Technology,636927936
SPSC,70.76923076923077,50.76923076923077,23.076923076923077,55.55555555555556,88.88888888888889,71.42857142857143,57.14285714285714,40.0,76.92307692307693,45.96774193548387,98.24561403508771,63.45229502623393,7,"SPS Commerce, Inc.",Technology,3031574784
SPT,38.46153846153847,96.92307692307692,76.92307692307693,63.49206349206349,46.82539682539682,71.42857142857143,57.14285714285714,96.66666666666667,64.61538461538461,54.83870967741935,45.614035087719294,63.29796057554972,8,"Sprout Social, Inc",Technology,688933440
DBX,35.38461538461539,69.23076923076923,24.615384615384617,97.61904761904762,95.23809523809523,31.746031746031743,57.14285714285714,95.0,92.3076923076923,98.38709677419355,40.35087719298245,62.933850341320635,9,"Dropbox, Inc.",Technology,7762701824
PRGS,47.69230769230769,84.61538461538461,21.53846153846154,61.904761904761905,84.12698412698413,71.42857142857143,57.14285714285714,16.666666666666664,90.76923076923077,77.41935483870968,75.43859649122807,62.748527232058656,10,Progress Software Corporation,Technology,1829587456
