ticker,score_fundamentals,score_valuation,score_short_interest,score_technical,score_stability,score_insider,score_events,score_filing_text,score_quality,score_profitability,score_earnings_drift,composite,rank,shortName,sector,marketCap
TDC,50.99232456140351,78.71184994144178,6.312003968253968,55.645161290322584,34.67741935483871,61.29032258064516,56.451612903225815,22.033898305084744,83.59375,69.67213114754098,77.55102040816327,54.49477571668812,27,Teradata Corporation,Technology,2574240000
FIVN,37.12061403508772,73.33303119782711,30.617559523809526,69.83870967741935,36.29032258064516,66.12903225806451,56.451612903225815,76.27118644067797,67.1875,71.31147540983606,28.57142857142857,54.088738305900314,28,"Five9, Inc.",Technology,2465876480
MANH,51.0921052631579,20.246617328249982,82.6016865079365,65.64516129032258,83.87096774193549,59.67741935483871,56.451612903225815,5.084745762711865,48.4375,64.75409836065573,48.97959183673469,53.12564702994544,29,"Manhattan Associates, Inc.",Technology,11508817920
CALX,58.22478070175439,45.59627376591662,58.32093253968254,38.54838709677419,70.16129032258064,46.774193548387096,56.451612903225815,42.3728813559322,46.09375,53.278688524590166,65.3061224489796,53.020014278327636,30,"Calix, Inc",Technology,2489596160
PLAB,45.166666666666664,63.964443011636895,31.324404761904763,35.0,12.096774193548386,93.54838709677419,56.451612903225815,67.79661016949152,71.09375,29.508196721311474,,52.77763989399164,31,"Photronics, Inc.",Technology,1964670336
PATH,71.15789473684211,50.42203969499888,34.07738095238095,60.80645161290323,35.483870967741936,70.96774193548387,56.451612903225815,15.254237288135593,38.28125,47.540983606557376,,52.72742860024543,32,"UiPath, Inc.",Technology,8295105536
ASAN,39.098684210526315,65.79861111111111,42.832341269841265,30.161290322580648,50.80645161290323,72.58064516129032,8.870967741935484,72.88135593220339,67.96875,87.70491803278688,,52.61677937507963,33,"Asana, Inc.",Technology,2169500672
ESTC,61.65350877192982,47.6955001017501,81.0639880952381,49.516129032258064,55.64516129032258,25.806451612903224,56.451612903225815,81.35593220338984,28.125,36.885245901639344,,52.4623140260169,34,Elastic N.V.,Technology,9079857152
KLIC,72.96381578947368,35.02356656948494,85.7390873015873,55.967741935483865,50.0,9.67741935483871,56.451612903225815,93.22033898305084,27.34375,55.73770491803278,30.612244897959183,52.01004641630678,35,"Kulicke and Soffa Industries, I",Technology,5185291776
DIOD,51.05701754385965,50.467792977997064,76.32688492063491,65.64516129032259,37.903225806451616,37.096774193548384,56.451612903225815,6.779661016949152,50.78125,36.885245901639344,89.79591836734694,51.673759833120315,36,Diodes Incorporated,Technology,4765430272
PCTY,59.21875,55.06515380877625,49.379960317460316,47.58064516129033,91.93548387096774,22.58064516129032,56.451612903225815,86.4406779661017,44.53125,26.229508196721312,51.02040816326531,51.52704206184596,37,Paylocity Holding Corporation,Technology,7867286528
WIX,51.5625,87.14047619047619,30.084325396825395,28.548387096774196,40.32258064516129,93.54838709677419,56.451612903225815,,58.59375,40.98360655737705,16.3265306122449,50.86982909332916,38,Wix.com Ltd.,Technology,3102304256
CXM,47.6047149122807,64.70342596745658,44.87847222222222,35.322580645161295,89.51612903225805,51.61290322580645,56.451612903225815,16.94915254237288,82.03125,67.21311475409837,24.489795918367346,48.661041786896774,39,"Sprinklr, Inc.",Technology,1613836160
GTLB,65.390625,29.332837301587304,43.25396825396825,49.193548387096776,51.61290322580645,48.38709677419355,56.451612903225815,28.8135593220339,42.1875,43.44262295081967,,48.19693887601663,40,GitLab Inc.,Technology,7198517760
CWAN,54.22697368421052,20.68414588057445,66.05902777777777,,,,,,31.25,,,47.79904957019787,41,"Clearwater Analytics Holdings, ",Technology,7330872320
RMBS,73.59320175438596,20.8619552216491,83.37053571428572,41.12903225806452,25.806451612903224,12.903225806451612,56.451612903225815,59.32203389830508,26.5625,37.704918032786885,55.10204081632652,47.21995198495598,42,"Rambus, Inc.",Technology,10905613312
SLAB,45.611979166666664,18.049603174603174,18.018353174603174,63.38709677419355,63.70967741935484,93.54838709677419,56.451612903225815,25.423728813559322,22.65625,,26.53061224489796,47.21599505120502,43,"Silicon Laboratories, Inc.",Technology,7287633920
CRUS,55.53947368421052,61.570905285190996,44.65525793650794,52.41935483870967,67.74193548387098,32.25806451612903,56.451612903225815,45.76271186440678,46.875,53.278688524590166,20.408163265306122,46.886211543614245,44,"Cirrus Logic, Inc.",Technology,6068734976
ACLS,46.08771929824562,31.607272121302735,71.62698412698413,42.74193548387096,37.09677419354839,50.0,56.451612903225815,20.33898305084746,39.0625,47.540983606557376,59.183673469387756,46.848468111127346,45,"Axcelis Technologies, Inc.",Technology,4328040448
SYNA,25.739035087719298,51.03665910808768,66.34424603174602,43.70967741935483,47.58064516129032,56.451612903225815,56.451612903225815,35.59322033898305,64.84375,59.83606557377049,36.734693877551024,46.650774681849406,46,Synaptics Incorporated,Technology,4248191488
BRZE,53.07236842105264,43.78273809523809,67.86954365079364,44.03225806451613,41.935483870967744,33.87096774193548,56.451612903225815,40.67796610169492,40.625,36.885245901639344,,46.02184476502808,47,"Braze, Inc.",Technology,3258434304
UCTT,40.040570175438596,69.45847505668934,39.248511904761905,54.03225806451612,15.32258064516129,29.03225806451613,56.451612903225815,18.64406779661017,23.4375,49.18032786885246,79.59183673469387,44.60512950383615,48,"Ultra Clean Holdings, Inc.",Technology,3807271936
AKAM,33.47697368421053,44.12919719169719,23.635912698412696,55.64516129032258,42.74193548387096,74.19354838709677,56.451612903225815,33.89830508474576,53.125,27.868852459016395,32.6530612244898,43.84806908931357,49,"Akamai Technologies, Inc.",Technology,17963139072
PD,52.49122807017544,84.01584939531368,30.605158730158728,39.19354838709677,41.935483870967744,19.35483870967742,56.451612903225815,27.11864406779661,49.21875,53.278688524590166,,43.586719781808426,50,"PagerDuty, Inc.",Technology,912127936
NVMI,51.04550438596491,18.671299930228503,68.26636904761905,56.61290322580645,48.387096774193544,35.483870967741936,56.451612903225815,,8.59375,7.3770491803278695,57.14285714285714,43.57786439057411,51,Nova Ltd.,Technology,13298791424
FSLY,48.807017543859644,20.225694444444443,38.75248015873016,66.61290322580643,17.741935483870964,27.419354838709676,4.032258064516129,38.983050847457626,30.46875,37.704918032786885,91.83673469387756,42.05204770369194,52,"Fastly, Inc.",Technology,4767848960
DOCN,54.50438596491229,13.04729562765277,75.70684523809524,53.06451612903227,12.903225806451612,30.64516129032258,8.870967741935484,55.932203389830505,7.03125,31.147540983606554,69.38775510204081,41.859235292463,53,"DigitalOcean Holdings, Inc.",Technology,15188699136
BMBL,30.12828947368421,98.96683673469389,28.373015873015873,14.354838709677418,31.451612903225808,1.6129032258064515,56.451612903225815,83.05084745762711,96.09375,86.0655737704918,18.367346938775512,41.84455618158667,54,Bumble Inc.,Communication Services,415217440
FROG,67.70065789473685,6.1061507936507935,65.33978174603175,69.19354838709678,24.193548387096776,4.838709677419355,56.451612903225815,30.508474576271187,21.875,27.868852459016395,46.93877551020408,41.05040032834256,55,JFrog Ltd.,Technology,11648083968
MGNI,51.90021929824561,56.58791520271112,72.54464285714286,61.774193548387096,47.58064516129032,8.064516129032258,56.451612903225815,49.152542372881356,39.84375,21.311475409836067,8.16326530612245,40.404521983879185,56,"Magnite, Inc.",Communication Services,3546879488
ICHR,43.12390350877193,46.155234315948604,63.541666666666664,48.87096774193547,4.838709677419354,40.32258064516129,4.032258064516129,71.1864406779661,14.0625,40.98360655737705,,40.30101862609169,57,Ichor Holdings,Technology,2661123072
S,50.234375,24.014136904761905,84.99503968253968,63.06451612903224,57.25806451612903,16.129032258064516,8.870967741935484,13.559322033898304,42.1875,50.81967213114754,,39.987845432251106,58,"SentinelOne, Inc.",Technology,7891651584
COHU,46.021929824561404,30.140117157974302,21.32936507936508,58.87096774193547,40.322580645161295,38.70967741935484,56.451612903225815,1.694915254237288,37.5,9.01639344262295,73.46938775510205,39.9531400071678,59,"Cohu, Inc.",Technology,2807169024
BAND,39.32127192982456,48.256660997732425,15.662202380952381,53.064516129032256,16.129032258064516,24.193548387096776,56.451612903225815,88.13559322033898,37.5,38.52459016393443,12.244897959183673,38.43002669536232,60,Bandwidth Inc.,Technology,1736797184
SMTC,35.47532894736842,18.694208238851093,32.83730158730159,46.61290322580645,29.032258064516128,20.967741935483872,56.451612903225815,11.864406779661017,17.1875,62.295081967213115,,34.05385353850933,61,Semtech Corporation,Technology,13073767424
AMBA,50.95723684210526,16.565674603174607,17.981150793650794,67.90322580645162,25.0,17.741935483870968,56.451612903225815,10.16949152542373,29.6875,25.40983606557377,,34.0323045651017,62,"Ambarella, Inc.",Technology,3598945792
PI,30.064692982456144,6.792091836734694,44.97767857142857,55.322580645161295,26.612903225806456,6.451612903225806,56.451612903225815,32.20338983050847,21.875,39.34426229508197,14.285714285714285,29.692636503671487,63,"Impinj, Inc.",Technology,5275218944
NVTS,32.85745614035088,1.5625,13.368055555555555,33.70967741935484,2.419354838709677,3.225806451612903,1.6129032258064515,44.06779661016949,35.9375,4.0983606557377055,8.16326530612245,16.989399272689237,64,Navitas Semiconductor Corporati,Technology,3772800768
