rebalance,picks,avg_return,qqq_return,iwm_return,alpha_vs_qqq
2022-07-01,10,0.14657024697151616,0.1181370713064791,0.09241017855045608,0.028433175665037058
2022-07-29,10,-0.03620472679421599,-0.025422904683190084,0.009238887482678537,-0.010781822111025907
2022-08-26,10,-0.14502380303965062,-0.10224715821042296,-0.11466813621727534,-0.04277664482922766
2022-09-23,10,-0.01338543453001142,-0.0003268750305206458,0.03755525726931852,-0.013058559499490774
2022-10-21,10,0.06690248865095791,0.034129544680236545,0.06380967965077255,0.03277294397072136
2022-11-18,10,0.008584021234189521,-0.03711111722424876,-0.04651330723353664,0.04569513845843828
2022-12-16,10,0.042078458385175675,0.02695615889390357,0.07271891796848728,0.015122299491272105
2023-01-13,10,0.09064463699393392,0.06666184167227951,0.01742835126920883,0.023982795321654413
2023-02-10,10,-0.0009789835583122186,-0.03720377056452173,-0.07424727751482818,0.03622478700620951
2023-03-10,10,0.01544817569095397,0.10331678479011841,0.0012401091317710833,-0.08786860909916444
2023-04-07,10,-0.08941066957873128,0.015792720687699102,-0.0073969840761449746,-0.10520339026643039
2023-05-05,10,0.09658967795124893,0.09836159028288205,0.04339378102981195,-0.0017719123316331242
2023-06-02,9,0.027165535127954943,0.04307539838575747,0.03169217609390729,-0.015909863257802526
2023-06-30,9,-0.0058811922537351175,0.03805969616088878,0.04891320496569751,-0.043940888414623895
2023-07-28,10,-0.01579011509099344,-0.0507457879114287,-0.06327935896793113,0.034955672820435255
2023-08-25,10,-0.02445268833238894,-0.015361446939289869,-0.039837148175468795,-0.00909124139309907
2023-09-22,10,-0.039514309397548554,-0.009248043148409768,-0.05348281276452127,-0.030266266249138786
2023-10-20,9,0.12766041832866157,0.08866329079789992,0.07119666451631934,0.03899712753076165
2023-11-17,10,0.07792758754097887,0.04999464687571509,0.10516576085421714,0.027932940665263778
2023-12-15,10,0.001399651514119793,0.012961690917407731,-0.015740651644883252,-0.011562039403287937
2024-01-12,10,0.03873421737766116,0.06712085777782151,0.03162048794212735,-0.028386640400160347
2024-02-09,10,-0.033667220317075176,0.004507536526345168,0.037574060870647186,-0.038174756843420345
2024-03-08,9,-0.001475240786893021,0.004629471124698803,-0.00899727430430941,-0.006104711911591824
2024-04-05,10,-0.013341035114556764,-0.01132884150448732,-0.012472403606221927,-0.0020121936100694453
2024-05-03,9,0.11646949527232832,0.03497287347406419,0.01916794981982406,0.08149662179826413
2024-05-31,9,0.056015748838504166,0.06470131833081227,-0.01124375248925813,-0.008685569492308108
2024-06-28,9,0.005393840724255281,-0.0336872967653864,0.10513067166425172,0.039081137489641676
2024-07-26,9,-0.035625566288757717,0.03678407370069792,-0.017125870404427368,-0.07240963998945563
2024-08-23,10,0.0004265733575512853,0.005083325838076691,0.005399748215060951,-0.004656752480525406
2024-09-20,10,0.05586087192198517,0.026376066155799904,0.02188921127434007,0.029484805766185264
2024-10-18,9,0.02695764293315233,0.004247013716306647,0.012541500422209806,0.022710629216845683
2024-11-15,10,0.08271311948122562,0.06838917084641838,0.02008932579592515,0.014323948634807238
2024-12-13,10,-0.07410503487922712,-0.04245218293770203,-0.06691652177577423,-0.03165285194152509
2025-01-10,10,0.06997847434683066,0.031013978661420527,0.0422912477940407,0.03896449568541013
2025-02-07,9,-0.10282264134670627,-0.0595310510360223,-0.08871683642617323,-0.04329159031068397
2025-03-07,10,-0.12861053917676363,-0.1392660951823309,-0.11824914917032636,0.01065555600556728
2025-04-04,10,0.07637900953775054,0.15652854940266714,0.10646292029451199,-0.0801495398649166
2025-05-02,10,0.09617148310942689,0.06194392488853295,0.02289504394018982,0.03422755822089393
2025-05-30,10,0.008845709413673242,0.05701209851828004,0.053668483075075324,-0.0481663891046068
2025-06-27,10,0.033847378861004654,0.03335229971583997,0.041303238979686796,0.0004950791451646813
2025-07-25,10,4.6288733489352475e-05,0.009887351609595418,0.046572762714250704,-0.009841062876106066
2025-08-22,10,0.019787208666618893,0.047869457345024014,0.03764078116980096,-0.02808224867840512
2025-09-19,10,-0.0438703857779539,0.008809967295566157,0.0017697622288919135,-0.05268035307352006
2025-10-17,10,-0.09685954282368084,0.008163182090112908,-0.024362216468106768,-0.10502272491379375
2025-11-14,10,0.04645909977627179,0.007817888198282885,0.06893219571140241,0.0386412115779889
2025-12-12,10,-0.030611483696848463,0.022550452178060842,0.028570670681200783,-0.053161935874909305
2026-01-09,10,-0.08601766975823891,-0.027128392415859293,0.018406758172894833,-0.058889277342379615
2026-02-06,10,-0.05372236241177887,-0.016238875035925804,-0.05331671174161434,-0.03748348737585307
2026-03-06,10,-0.03918999134921184,-0.017520480139253114,0.007648377397797779,-0.021669511209958726
2026-04-03,10,0.08481907334021856,0.14553948543306272,0.10667303133175277,-0.060720412092844164
2026-05-01,10,0.025244771530712105,0.09517165045083686,0.03992404599651067,-0.06992687892012475
2026-05-29,10,-0.05168301330366443,-0.042006118912949475,0.03482082594990299,-0.009676894390714952
2026-06-26,10,0.0008460694891245457,-0.03154905515244799,-0.02888294544363057,0.032395124641572536
2026-07-24,10,0.12182458097254267,0.042690356760814785,0.03018847278902692,0.07913422421172789
