rebalance,ticker,composite,forward_return
2024-07-01,VECO,87.36413043478261,-0.15430516083356183
2024-07-01,COHR,83.0163043478261,-0.04852899206717054
2024-07-01,AVPT,82.6086956521739,0.06116505852180665
2024-07-01,CAMT,82.47282608695652,-0.19788732638202777
2024-07-01,FORM,81.52173913043478,-0.1456007747617818
2024-07-01,NVMI,80.29891304347827,-0.1351513867116364
2024-07-01,UCTT,80.29891304347827,-0.11237297357978149
2024-07-01,CRUS,80.02717391304348,0.028831846743212264
2024-07-01,MTSI,79.61956521739131,-0.09804276581174032
2024-07-01,CRDO,79.21195652173913,-0.12299808574772497
2024-07-29,CRTO,81.99728260869566,0.12658797151923595
2024-07-29,BAND,81.4538043478261,-0.21911112467447913
2024-07-29,SPSC,81.1820652173913,-0.03595728399193643
2024-07-29,AVPT,80.36684782608695,-0.010064099476691957
2024-07-29,SITM,80.36684782608695,0.0023582439586071757
2024-07-29,MGNI,79.55163043478261,-0.029737227112129783
2024-07-29,MANH,79.41576086956522,0.02149367021731119
2024-07-29,PEGA,78.1929347826087,0.04277286701442051
2024-07-29,DIOD,74.66032608695652,-0.12493735387750105
2024-07-29,CRUS,73.30163043478261,0.0822387634509143
2024-08-26,COHR,86.88858695652175,0.11028581269764448
2024-08-26,LITE,86.07336956521739,0.08544583775682013
2024-08-26,CRUS,82.8125,-0.12276860524242184
2024-08-26,CARG,81.86141304347825,0.039790621716439434
2024-08-26,VRNS,79.82336956521739,-0.0246785186139854
2024-08-26,FFIV,79.00815217391305,0.10516022684717363
2024-08-26,CRDO,78.60054347826087,-0.15393349360623787
2024-08-26,PEGA,78.32880434782608,0.017745462003668333
2024-08-26,CRTO,76.01902173913044,-0.154248889870089
2024-08-26,MNDY,75.74728260869566,0.05532354243097748
2024-09-23,BOX,86.88858695652173,-0.019993778675500895
2024-09-23,SMTC,84.10326086956522,-0.04911294672893429
2024-09-23,PI,83.28804347826087,0.0911274505815558
2024-09-23,IOT,82.06521739130434,-0.006670746369753067
2024-09-23,CIEN,79.6875,0.07911798361337663
2024-09-23,COHR,79.07608695652173,0.11622632629826879
2024-09-23,CARG,78.46467391304347,0.06277270474705055
2024-09-23,VRNS,77.37771739130434,0.04276553049817222
2024-09-23,SITM,77.10597826086956,0.1276100462276566
2024-09-23,FFIV,76.90217391304347,-0.011026444689764325
2024-10-21,CIEN,85.79140369331463,0.00030054496987208523
2024-10-21,COHR,85.65699509116409,-0.03138971851534034
2024-10-21,PRGS,82.83441444600281,0.011930352423663138
2024-10-21,PI,81.89355423094904,-0.22549969780019907
2024-10-21,CRDO,80.14624240299204,0.01677931790194509
2024-10-21,LITE,77.86129616643291,0.22849304323944386
2024-10-21,SITM,77.05484455352968,0.08569100897264881
2024-10-21,MANH,76.92043595137915,-0.08086889492273797
2024-10-21,VRNS,76.78602734922862,-0.15857824174137936
2024-10-21,WIX,76.78602734922862,0.045573146371660433
2024-11-18,ALAB,86.71274961597543,0.4436822271822387
2024-11-18,LITE,84.04190042075737,0.15694064124615092
2024-11-18,FFIV,83.90749181860683,0.0973789713049702
2024-11-18,TWLO,82.0257713884993,0.15745246446606265
2024-11-18,PEGA,81.62254558204768,0.13789070587563312
2024-11-18,MGNI,80.68168536699392,0.04283881764143782
2024-11-18,GEN,79.20319074333801,0.01536879877498798
2024-11-18,PCTY,77.45587891538102,0.0368665500079739
2024-11-18,CARG,76.64942730247779,0.09265532875469096
2024-11-18,SITM,75.9773842917251,0.2359576090629869
2024-12-16,CRDO,80.47495909303413,-0.10627830530061688
2024-12-16,SITM,79.53409887798037,-0.08107884805943433
2024-12-16,SMTC,79.39969027582983,-0.042771324337568584
2024-12-16,ASAN,78.72764726507714,-0.31577036299089445
2024-12-16,WIX,76.98033543712015,0.036315790103678136
2024-12-16,AVPT,76.57710963066855,-0.1260053849617676
2024-12-16,AMBA,75.36743221131371,-0.022172689770926013
2024-12-16,TWLO,74.42657199625994,-0.03252977303114579
2024-12-16,LITE,74.02334618980832,-0.1013093197090481
2024-12-16,ALAB,73.80952380952382,-0.02521454164516368
2025-01-13,BB,91.8010752688172,0.40609134045579576
2025-01-13,WIX,87.5,-0.001825646356605759
2025-01-13,CRDO,87.23118279569894,0.1164542411487588
2025-01-13,CIEN,86.69354838709677,0.0956955611747301
2025-01-13,WK,84.54301075268818,-0.08519886689765999
2025-01-13,AMBA,84.00537634408602,0.030457591703215048
2025-01-13,TWLO,82.52688172043011,0.33808825434349354
2025-01-13,ALAB,80.64516129032259,-0.1879078627810321
2025-01-13,SMTC,80.51075268817203,-0.42463658221796485
2025-01-13,DBX,80.37634408602152,0.08004048912637374
2025-02-10,TWLO,79.97311827956989,-0.3176658236624451
2025-02-10,BB,79.50268817204301,-0.24368229493290794
2025-02-10,VIAV,78.76344086021504,-0.148648640453106
2025-02-10,CRDO,78.09139784946235,-0.4881940863285569
2025-02-10,MGNI,77.41935483870967,-0.40349177060498376
2025-02-10,GTLB,77.1505376344086,-0.2846520405205628
2025-02-10,CARG,76.74731182795699,-0.22722723052399396
2025-02-10,SLAB,76.20967741935485,-0.08593484448053246
2025-02-10,AVPT,75.8736559139785,-0.311575748096931
2025-02-10,CIEN,75.67204301075269,-0.27277773459731847
2025-03-10,AMPL,90.86021505376344,-0.25500003496805823
