rebalance,ticker,composite,forward_return
2022-07-01,IAS,84.21052631578948,0.0
2022-07-01,MANH,69.32478153517559,0.19994876858139543
2022-07-01,SPSC,66.81043798398994,0.07446620419822048
2022-07-01,VECO,66.7681927928483,0.20575217527943246
2022-07-01,LSCC,66.31396137062026,0.3582155843193022
2022-07-01,YELP,65.64629219768794,0.10050248297626352
2022-07-01,GEN,65.39677700255345,0.10098736717097068
2022-07-01,SMTC,63.94651235104902,0.19934578347141696
2022-07-01,CXM,63.46295022343611,0.12166177425122648
2022-07-01,BOX,62.30828278208941,0.10275298660167143
2022-07-29,GEN,71.78367914123126,-0.06971045621131977
2022-07-29,VECO,71.44342761299887,0.03532112315190594
2022-07-29,ACLS,67.2315480940961,0.02786860562268889
2022-07-29,MANH,66.83361824703424,0.012653720071561292
2022-07-29,POWI,65.15239360207582,-0.10151766287373476
2022-07-29,SMTC,64.75635561153732,-0.21402213638218603
2022-07-29,CRUS,64.62350015709865,-0.032061758637057625
2022-07-29,PLAB,64.60100216967395,-0.06803859589337657
2022-07-29,YELP,63.08282740749952,0.11415525170967733
2022-07-29,AEIS,62.92649629867056,0.013773042325479157
2022-08-26,QLYS,70.77420610107957,-0.08204595345940502
2022-08-26,CRUS,69.02850266530452,-0.0870406730099843
2022-08-26,VECO,66.51550151795014,-0.17678333296713145
2022-08-26,ACLS,65.44582625842841,-0.2068059285323416
2022-08-26,GEN,65.32721362810884,-0.08942722947023951
2022-08-26,BOX,65.20301754582565,-0.10216827904574521
2022-08-26,AEIS,64.28178611287207,-0.11817266051382358
2022-08-26,SMTC,63.65200109477038,-0.3906919910437545
2022-08-26,MANH,62.889088900514906,-0.08999643622377684
2022-08-26,PLAB,62.80893404781539,-0.33934206874345607
2022-09-23,BOX,67.6018423814596,0.148178423522894
2022-09-23,CRUS,67.42500824191923,-0.10222449595430927
2022-09-23,QLYS,67.37412390439196,-0.05706400912117815
2022-09-23,VECO,64.79449443945909,-0.005382151877306396
2022-09-23,ACLS,64.54733648602432,-0.034530860428450216
2022-09-23,MANH,63.59269645991263,-0.01620000018833656
2022-09-23,WIX,63.51594912541023,0.0982523678210252
2022-09-23,AEIS,62.897807181087735,-0.0658161145809053
2022-09-23,PRGS,62.33134859238874,0.14115964465027764
2022-09-23,FFIV,61.69339985665455,0.024356356199916718
2022-10-21,YELP,71.34271980410828,-0.21246009472352023
2022-10-21,CRUS,68.29824245830991,0.1312683406472741
2022-10-21,RMBS,68.04737441472959,0.32011235214114775
2022-10-21,QLYS,67.39756455697857,-0.07034124074603398
2022-10-21,AEIS,66.24097519147804,0.19744922088848837
2022-10-21,YEXT,64.55574049674425,0.098739446973106
2022-10-21,DGII,61.853898231452014,0.0975158195515129
2022-10-21,PRGS,61.52146318874297,0.07455221987397675
2022-10-21,CALX,60.81808687448826,0.14309098889590866
2022-10-21,DBX,60.56450079455729,0.040149421442035704
2022-11-18,CRUS,69.2732435114057,0.001434167075988091
2022-11-18,AEIS,67.87649501237443,-0.005151212510591252
2022-11-18,QLYS,65.36412271228134,-0.084939894132536
2022-11-18,YEXT,65.17532301831787,0.24665391150066496
2022-11-18,WIX,64.39184007614145,-0.049359467963355996
2022-11-18,BOX,63.99705148582014,0.0946040213377104
2022-11-18,DBX,63.31307760901588,0.041292641289970344
2022-11-18,ALGM,62.40237511817377,0.022026418620427757
2022-11-18,COHR,62.209169376079345,-0.04688793095513233
2022-11-18,COHU,62.165271858193705,-0.049943849881598834
2022-12-16,YEXT,78.80221487675554,0.01993866791736476
2022-12-16,AEIS,71.0116741125448,0.04682570046173895
2022-12-16,BOX,68.24250019634331,-0.023687572872593488
2022-12-16,ALGM,68.17134863165576,0.11870032656388996
2022-12-16,CRUS,67.6046008725433,0.10519466329745608
2022-12-16,DBX,66.4562967732558,-0.005603494131039111
2022-12-16,PRGS,64.99436898865784,0.05473798811295638
2022-12-16,LSCC,63.984731446732155,0.04174442261264577
2022-12-16,CIEN,63.79326986921942,0.055142546150590555
2022-12-16,RMBS,63.55268054374328,0.05841179218885584
2023-01-13,YEXT,77.90036291317494,0.08270672270829738
2023-01-13,AEIS,71.77846935746923,0.006021599319584681
2023-01-13,CRTO,71.47307945757063,0.2221045544953486
2023-01-13,PRGS,68.85760480062014,0.06287204615047637
2023-01-13,BOX,68.64416754850491,0.10655737704918034
2023-01-13,DBX,68.58847736812378,0.02210664220321834
2023-01-13,CRUS,68.35577329577943,0.23100483863053034
2023-01-13,ALGM,66.22596014325049,0.2664492417469866
2023-01-13,SLAB,65.51247413968485,0.22806324086561824
2023-01-13,COHU,64.65834521049362,0.0019455168347639606
2023-02-10,YEXT,79.64172162038612,0.18333342825925159
2023-02-10,CRUS,69.17033419857876,-0.035502383583470354
2023-02-10,ALGM,67.27869753808635,0.031125716014577698
2023-02-10,MANH,64.91854378678094,-0.03964756581173268
2023-02-10,DBX,64.65775096825628,-0.18914330360064224
2023-02-10,KLIC,64.58162144924503,-0.0455219975082819
2023-02-10,COHU,63.81329059051752,-0.00221908510542157
2023-02-10,LSCC,63.19777587389091,0.06797436839604631
2023-02-10,BOX,63.04945716938067,-0.23614812780309602
2023-02-10,PRGS,62.914904985973266,-0.013450322405958559
2023-03-10,YEXT,72.46663495141676,-0.010563397623515325
2023-03-10,CRUS,68.1067950405989,0.024903285181375523
2023-03-10,ALGM,66.52516306462994,0.04857011627207286
2023-03-10,WIX,65.89147482244832,0.06781614087034948
2023-03-10,MANH,65.18382524908182,0.13084317533031276
2023-03-10,COHU,64.08912003157768,0.020294676604463602
2023-03-10,VECO,63.72654017840886,-0.032660918114462145
2023-03-10,ACLS,63.494631513045576,0.029024143156527682
2023-03-10,QLYS,63.21006969184754,0.07900547757395615
2023-03-10,SPSC,62.86909232244343,0.0661951981214639
2023-04-07,YEXT,73.71257530630105,-0.05219460476027138
2023-04-07,CRUS,68.99647611166826,-0.2307841554984299
2023-04-07,MANH,65.23947670219148,0.08763119454185109
2023-04-07,ALGM,65.1486112880188,-0.18917752238389185
2023-04-07,IOT,64.88096647009348,-0.05055287498911487
2023-04-07,CXM,64.72514170627866,-0.13569777892418045
2023-04-07,PD,64.37371351376204,-0.11200491850451588
2023-04-07,SLAB,64.01143953748142,-0.20765820313221817
2023-04-07,SPSC,63.47348542001631,-0.002454199593186712
2023-04-07,PRGS,62.66527327356922,0.00018432300904613896
2023-05-05,CRTO,70.82941983294218,0.06798866277272175
2023-05-05,YEXT,70.57380453072099,0.15769715456518774
2023-05-05,DBX,66.75373390657481,0.11121543400416933
2023-05-05,CRUS,65.8760029648807,0.0008809425576483676
2023-05-05,TDC,65.26131786241353,0.09225590753618929
2023-05-05,ALGM,64.61471204957726,0.05392419933616521
2023-05-05,MANH,64.61402888687175,0.09791622498349417
2023-05-05,QLYS,64.11811248759916,0.11482719594857627
2023-05-05,KLIC,63.960032649719565,0.14444471218597865
2023-05-05,RMBS,63.89728690720767,0.3213324682582155
2023-06-02,YEXT,72.38517312879183,0.22270274806667012
2023-06-02,CRTO,69.20335177702982,-0.0055997236958468255
2023-06-02,DBX,65.28714675335432,0.1262668805990106
2023-06-02,AKAM,65.25835095733925,-0.03892631062445584
2023-06-02,QLYS,65.00858462102069,-0.006384629469651459
2023-06-02,VECO,64.659867210793,0.023923460258969076
2023-06-02,NVMI,64.60239038164664,0.048163695945560914
2023-06-02,KLIC,62.737733777115416,0.11373463867772715
2023-06-02,MANH,62.407452999842896,0.07775260243138504
2023-06-30,DBX,69.47678977596996,-0.0014998468471284498
2023-06-30,YEXT,67.26620934016624,-0.1847922259103436
2023-06-30,CRTO,66.88510308547717,-0.022525254843585585
2023-06-30,KLIC,66.8361324744822,0.0011774575518754826
2023-06-30,AKAM,66.79577648703331,0.053076627320430614
2023-06-30,NVMI,66.36079433537643,0.04859332310270359
2023-06-30,CARG,64.57964539395331,-0.01900125557992205
2023-06-30,VECO,63.33389216939581,0.0720405124409933
2023-06-30,MANH,63.285965091426235,-0.06734043618699448
2023-07-28,CWAN,76.28865979381443,0.0
2023-07-28,TDC,70.48740588077683,-0.1989519026233385
2023-07-28,YELP,69.08859998539334,-0.05681816346640378
2023-07-28,AKAM,67.65818831449343,0.08643280175327739
2023-07-28,DBX,67.17134287412635,0.024784144782592055
2023-07-28,NVMI,65.48283809969142,-0.015528485057799801
2023-07-28,AEIS,64.20776270694253,-0.07046478496060693
2023-07-28,ACLS,63.83127643137122,-0.12623116441254767
2023-07-28,KLIC,63.543534729555525,-0.14532932060907877
2023-08-25,CWAN,92.78350515463917,0.0
2023-08-25,YELP,68.32586266953781,-0.019844084957530983
2023-08-25,AKAM,67.36395447309933,0.04600275599078496
2023-08-25,QLYS,66.85085835400287,0.017814362086474134
